Italy.Root.Sw.Sw11.3.ITS1	Italy.Soil.It.Sw11.3.ITS1	Italy.Root.Sw.Sw43.2.ITS1	Italy.Soil.It.Sw11.2.ITS1	Italy.Soil.Sw.It41.3.ITS1	Italy.Soil.It.Sw7.3.ITS1	Italy.Soil.It.It24.3.ITS1	Italy.Root.Sw.It32.2.ITS1	Italy.Soil.Sw.It32.1.ITS1	Italy.Soil.Sw.Sw47.2.ITS1	Italy.Soil.Sw.It15.2.ITS1	Italy.Soil.It.It15.3.ITS1	Italy.Root.Sw.Sw47.3.ITS1	Italy.Soil.Sw.It24.3.ITS1	Italy.Soil.It.It41.3.ITS1	Italy.Root.Sw.It24.1.ITS1	Italy.Soil.Sw.It15.1.ITS1	Italy.Root.Sw.Sw7.1.ITS1	Italy.Soil.It.It32.2.ITS1	Italy.Root.Sw.Sw11.1.ITS1	Italy.Soil.It.It32.3.ITS1	Italy.Soil.It.It41.1.ITS1	Italy.Soil.It.Sw11.1.ITS1	Italy.Soil.It.It24.2.ITS1	Italy.Soil.Sw.Sw7.2.ITS1	Italy.Soil.It.Sw43.2.ITS1	Italy.Root.Sw.Sw47.2.ITS1	Italy.Root.Sw.It24.3.ITS1	Italy.Root.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw7.1.ITS1	Italy.Soil.Sw.It15.3.ITS1	Italy.Root.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw47.1.ITS1	Italy.Root.Sw.It41.3.ITS1	Italy.Root.Sw.Sw43.3.ITS1	Italy.Soil.Sw.Sw43.3.ITS1	Italy.Root.Sw.It32.3.ITS1	Italy.Soil.Sw.Sw11.1.ITS1	Italy.Root.Sw.It41.2.ITS1	Italy.Root.Sw.Sw43.1.ITS1	Italy.Soil.It.Sw43.3.ITS1	Italy.Soil.It.It15.2.ITS1	Italy.Soil.It.Sw47.2.ITS1	Italy.Soil.Sw.It32.3.ITS1	Italy.Soil.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw43.1.ITS1	Italy.Soil.Sw.Sw11.3.ITS1	Italy.Root.Sw.It41.1.ITS1	Italy.Soil.It.Sw43.1.ITS1	Italy.Soil.Sw.Sw43.2.ITS1	Italy.Soil.Sw.It32.2.ITS1	Italy.Soil.It.It41.2.ITS1	Italy.Root.Sw.It15.1.ITS1	Italy.Soil.It.Sw47.3.ITS1	Italy.Soil.Sw.Sw11.2.ITS1	Italy.Soil.Sw.It24.1.ITS1	Italy.Soil.Sw.Sw7.3.ITS1	Italy.Soil.Sw.Sw47.3.ITS1	Italy.Root.Sw.It15.2.ITS1	Italy.Root.Sw.Sw7.2.ITS1	Italy.Root.Sw.It15.3.ITS1	Italy.Soil.Sw.Sw7.1.ITS1	Italy.Soil.It.Sw7.2.ITS1	Italy.Soil.Sw.It41.2.ITS1	Italy.Soil.Sw.It41.1.ITS1	Italy.Root.Sw.Sw7.3.ITS1	Italy.Soil.It.It24.1.ITS1	Italy.Soil.It.It15.1.ITS1	Italy.Soil.It.It32.1.ITS1	Italy.Root.Sw.Sw11.2.ITS1	Italy.Root.Sw.It32.1.ITS1	Italy.Root.It.Sw7.1.ITS1	Sweden.Root.Sw.Sw.6.ITS1	Italy.Root.It.It32.2.ITS1	Sweden.Soil.Sw.Sw.2.ITS1	Sweden.Root.Sw.Sw.2.ITS1	Italy.Soil.Unplanted.Ita.1.ITS1	Sweden.Root.Sw.Sw.1.ITS1	Sweden.DP.Soil.Sw.Sw.3.ITS1	Sweden.Root.Sw.Sw.3.ITS1	Italy.Root.It.It41.1.ITS1	Sweden.Root.Sw.Sw.4.ITS1	Italy.Root.It.Sw7.2.ITS1	Sweden.Soil.Unplanted.Sw.3.ITS1	Italy.Root.It.It24.3.ITS1	Sweden.DP.Soil.Sw.It.3.ITS1	Italy.Soil.Unplanted.Ita.2.ITS1	Sweden.Soil.Sw.Sw.5.ITS1	Italy.Root.It.Sw7.3.ITS1	Sweden.Soil.Sw.Sw.1.ITS1	Italy.Root.It.Sw43.2.ITS1	Italy.Root.It.It15.1.ITS1	Italy.Root.It.It15.2.ITS1	Italy.Root.It.It41.3.ITS1	Sweden.DP.Soil.Sw.Sw.1.ITS1	Sweden.Soil.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.2.ITS1	Sweden.Soil.It.Sw.1.ITS1	Italy.Root.It.Sw43.1.ITS1	Sweden.Root.Sw.Sw.5.ITS1	Sweden.DP.Soil.It.Sw.1.ITS1	Sweden.Root.It.Sw.1.ITS1	Sweden.Root.It.Sw.4.ITS1	Italy.Soil.Unplanted.Swe2.ITS1	Sweden.Soil.Unplanted.It.1.ITS1	Italy.Root.It.Sw47.2.ITS1	Italy.Root.It.Sw43.3.ITS1	Italy.Root.It.It41.2.ITS1	Sweden.DP.Soil.Sw.It.1.ITS1	Italy.Root.It.Sw11.1.ITS1	Sweden.Soil.Sw.Sw.4.ITS1	Sweden.Soil.It.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.2.ITS1	Italy.Root.It.Sw11.2.ITS1	Italy.Soil.Unplanted.Swe1.ITS1	Sweden.Root.It.Sw.3.ITS1	Italy.Root.It.Sw11.3.ITS1	Sweden.Soil.Sw.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.1.ITS1	Italy.Soil.Unplanted.Swe3.ITS1	Sweden.Root.It.Sw.6.ITS1	Italy.Root.It.It24.2.ITS1	Italy.Root.It.Sw47.1.ITS1	Italy.Root.It.Sw47.3.ITS1	Sweden.Soil.It.Sw.5.ITS1	Sweden.DP.Soil.It.It.3.ITS1	Italy.Root.It.It24.1.ITS1	Sweden.Soil.Sw.Sw.3.ITS1	Sweden.DP.Soil.Sw.It.2.ITS1	Sweden.DP.Soil.It.Sw.3.ITS1	Italy.Root.It.It32.1.ITS1	Sweden.DP.Soil.Sw.Sw.2.ITS1	Sweden.Root.It.Sw.5.ITS1	Sweden.Soil.It.Sw.3.ITS1	Sweden.DP.Soil.It.It.2.ITS1	Sweden.Root.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.3.ITS1	Italy.Root.It.It32.3.ITS1	Sweden.DP.Soil.It.It.1.ITS1	Italy.Root.It.It15.3.ITS1	Sweden.DP.Soil.It.Sw.2.ITS1	Sweden.Soil.It.Sw.4.ITS1	Italy.Soil.Unplanted.Ita.3.ITS1
OTU_323	15	0	0	1	0	87	84	3	0	3	8	0	28	6	6	4	0	1	4	0	1	0	204	1	0	3	0	8	0	0	20	4	0	5	1	0	0	0	0	1	0	56	0	1	0	2	0	0	0	120	0	1	0	0	0	0	0	1	4	10	0	11	2	0	0	0	0	52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	40	0	0	0	0	37	0	0	0	0	35	0	0	0	0	0	0	0	3	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU_87	445	5	0	9	45	1	63	136	0	1	11	16	76	29	4	67	0	1	0	2	7	11	16	7	0	2	32	198	2	34	32	12	1	4	187	91	72	73	22	103	0	11	6	3	0	1	16	76	34	41	3	3	12	10	0	1	1	20	0	11	2	138	0	1	1	2	2	6	50	3	0	0	1458	0	259	0	0	0	0	0	0	543	0	731	0	292	0	0	0	1183	0	39	23	274	176	1	0	0	0	898	0	0	3	0	0	1	525	201	408	0	1454	0	0	0	290	0	1	52	0	0	0	0	63	780	12	0	0	114	0	0	0	69	0	39	2	0	8	0	12	0	7	0	0	0
OTU_420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5457	4	1	0	0	4	13	0	1	6	3	31	46	0	56	0	1	110	0	0	0	0	0	3	0	21	0	1	1	6	0	7	0	15	0	0	0	20	0	27	1	1	0	0	0	11	6	16	25	0	0	11	3	1	4	0	39	4	8	17	0	0	0	7	0	8	6	0	0	0	0	0	0	0	9	0	98	8	0	18	61	7	0	14	0	20	0	139	0	80	0	151	0	1	0	0	121	3	2	5	0	9	0	0	1	33	16	0	0	0	126	0	181	1	30	0	68	0	0	165	9	45	0	0	0	0	2	0	0	73	45	0	0	63	0	1	1	0	0	0	0	0	0	2	0
OTU_502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	5	0	0	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1
OTU_252	0	2	0	78	5	1	9	1	24	0	80	0	0	0	4	0	8	0	4	0	0	9	3	0	1	28	0	2	0	82	5	0	1	0	1	0	0	1	12	0	0	0	34	5	0	0	1	0	8	14	7	1	4	5	3	0	0	0	1	40	7	0	0	2	4	0	1	6	0	0	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	0	0	3	0	0	0	0	0	10	0	0	22	0	254	0	0	0	0	0	567	37	0	11	0	0	0	2	12	0	31	8	0	8	0	0	1	0	0	0	0	0	2	7	0	0	0	0	0	9
OTU_344	12	19	0	0	20	27	13	4	52	7	8	0	0	15	6	0	187	0	15	0	22	77	0	0	1	4	0	0	0	6	0	0	0	0	0	0	12	0	106	0	0	0	0	0	0	26	0	14	0	15	0	3	16	1	2	7	0	11	5	0	0	0	14	0	9	14	0	72	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	1	0	1	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1422	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	35	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	24	1	0	3	0	0	3	4	1	0	0	0	0	3	11	0	0	2	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_297	0	0	0	0	4	0	0	0	4	2	9	0	1	4	0	0	33	0	0	0	0	0	0	0	3	0	0	0	0	0	3	1	9	0	0	0	4	0	5	0	0	0	0	0	0	6	7	2	0	0	1	1	0	0	0	2	0	2	7	0	0	0	2	0	3	3	0	0	0	0	0	0	0	0	0	60	2	0	3	82	2	0	4	0	2	0	102	0	64	0	89	0	0	0	0	147	0	0	0	0	6	0	0	0	0	0	0	0	0	126	0	93	0	1	0	4	0	0	62	0	6	0	0	0	0	0	0	0	85	63	0	0	56	0	0	0	0	0	0	0	0	0	1	0
OTU_163	0	0	0	5	4	0	0	0	4	2	34	2	0	95	0	0	327	0	0	0	0	0	1	0	31	0	2	0	0	0	8	0	5	0	0	0	5	1	22	0	0	0	0	0	6	18	780	23	0	0	2	2	0	0	0	6	2	9	2	0	0	0	1	0	9	11	0	0	0	0	0	0	0	0	0	5	1	0	0	6	0	0	5	0	1	0	11	0	1	0	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	9	0	7	1	3	0	0	19	14	1196	0	0	0	0	1	0	0	6	3	0	0	8	0	0	1	0	0	0	0	0	0	0	0
OTU_347	9	0	0	0	36	18	1	1	10	18	131	0	4	54	9	1	79	0	0	0	6	0	3	3	25	6	2	1	5	2	36	1	28	3	0	1	45	6	30	2	0	1	26	0	30	44	71	34	0	0	10	8	1	0	1	38	13	13	31	0	3	0	20	0	43	9	0	0	0	0	0	0	0	0	0	4	0	0	0	6	2	0	0	0	9	2	3	0	6	0	1	0	0	14	0	8	0	0	0	0	0	0	0	1	94	0	0	0	0	17	0	5	0	3	0	38	0	0	7	0	15	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0
OTU_245	0	19	0	3	0	2	1	1	7	1	13	0	0	3	1	0	0	35	0	0	1	7	69	4	176	13	0	0	0	0	4	0	0	0	0	0	7	0	8	2	0	6	4	0	42	3	0	2	0	0	4	462	3	0	2	2	0	6	0	0	14	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	82	773	0	0	2	0	0	0	0	3	0	3	0	0	1	0	0	0	0	6
OTU_438	38	0	8	4	0	0	0	3	6	0	1	0	15	3	0	275	9	29	0	0	0	0	0	0	19	0	84	8	29	0	0	89	0	0	11	1	0	7	3	52	0	0	0	0	0	22	0	2	0	0	2	3	0	15	2	10	2	0	1	1	51	0	2	0	59	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	11	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_186	26	0	0	0	24	3	0	0	106	30	34	0	4	18	0	7	53	8	0	0	0	0	1	0	0	0	0	3	0	0	68	0	25	0	5	2	19	1	2034	0	15	0	0	0	16	6	59	220	0	0	21	1	1	1	14	0	3	94	73	0	0	7	185	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_304	0	999	0	0	0	0	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_841	0	0	0	20	0	4	0	0	6	0	0	0	0	0	0	8	3	0	0	0	0	0	0	4	0	1	0	0	0	4	0	0	4	0	0	0	2	0	0	0	0	0	163	2	0	0	0	0	0	1	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_966	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_1212	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	73	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_241	8	0	0	0	0	0	0	10	1	0	11	0	0	45	0	0	185	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	120	0	0	0	0	27	4	0	0	0	0	0	140	50	0	55	0	0	69	23	0	0	0	22	0	0	155	0	0	0	0	0	0	113	1	0	0	0	0	0	0	0	0	7	15	0	4	23	7	0	3	0	0	0	118	0	0	0	3	0	0	0	0	11	0	26	0	0	109	0	0	0	3	0	0	0	0	84	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	4	0	0	3	0	5	45	0	0	0	0	0	0	0	0
OTU_372	30	0	0	0	15	58	8	0	10	9	34	0	1	8	3	6	79	15	0	4	1	0	0	4	16	3	2	1	1	7	35	1	26	0	1	5	39	0	34	1	0	4	3	2	18	16	31	18	1	2	6	5	0	0	6	14	8	3	17	2	5	1	9	1	31	1	0	1	7	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	2	3	1	0	0	0	0	2	0	0	0	2	0	0	0	0	12	0	0	0	3	1	0	2	0	1	0	2	0	0	6	0	7	0	0	4	0	0	0	0	4	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0
OTU_706	2	0	0	0	3	0	0	1	11	0	1	0	3	35	0	52	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	113	0	0	3	0	0	0	0	0	73	7	2	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_77	0	1375	0	48	0	10	50	0	33	0	0	2	0	8	49	5	312	0	0	0	3	82	219	499	1	999	0	5	0	8	70	0	1	43	0	0	0	58	16	7	0	3	906	3	8	2	14	0	0	45	4	40	38	76	5	2	1	6	0	0	0	0	4	5	6	87	0	24	55	28	0	0	5	0	2	0	0	1	0	0	0	0	0	1	0	11	0	617	0	18	0	0	0	0	0	0	0	0	7	874	0	3	0	0	0	0	0	0	4	0	10	0	0	0	2	0	1	0	0	0	0	0	0	91	0	0	0	36	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	34
OTU_652	0	15	0	4	0	0	0	0	1	2	2	0	0	0	1	0	8	0	0	0	0	1	6	34	0	99	0	0	3	3	2	0	2	9	0	0	9	0	1	0	0	5	2	1	0	0	0	0	2	4	2	0	1	0	24	0	0	0	1	0	0	0	1	0	1	3	0	1	2	1	0	0	0	0	9	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	6	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	8	0	0	0	0	0	7	0	30	4	3	1	4	0	0	2	0	0	0	6	0	0	0	11	0	1	0	2	0
OTU_341	0	0	0	32	0	2	0	3	6	3	0	1	0	0	6	0	22	0	5	0	0	23	36	57	6	25	0	0	0	31	0	0	0	5	0	0	0	0	0	0	0	0	21	14	0	0	1	0	0	22	25	1	50	0	0	0	1	0	0	0	3	0	1	23	9	0	0	15	6	8	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	18	84	0	0	0	33	17	0	0	0
OTU_30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_580	0	0	0	0	0	1	0	0	0	0	0	0	0	0	248	0	0	0	1	0	8	1	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	59	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
OTU_355	0	0	0	0	1	5	0	51	0	125	0	7	0	0	0	2	0	0	0	0	22	0	0	105	23	13	0	0	6	4	1	14	0	0	0	0	0	0	1	0	0	3	37	1	0	0	0	0	0	1	0	5	3	0	0	0	1	1	1	0	98	0	0	1	0	0	46	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	65	0	461	0	0	13	0	0	0	0	24	0	0	0	0	0	0	20	0	30	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
OTU_975	0	0	0	0	0	3	0	0	9	2	17	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	31	0	0	0	0	0	0	1	3	31	0	0	0	3	1	0	0	5	0	1	6	0	0	0	3	1	7	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_231	2	0	3	0	0	0	0	3	13	0	1162	0	0	21	0	0	3	2	0	0	0	0	0	0	0	0	0	16	0	0	0	75	0	0	0	77	0	0	0	3	0	0	0	0	0	29	0	0	2	0	0	0	7	0	0	5	0	0	0	169	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	102	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	118	0	0	0	0	0	0	22	0	0	0	0	0	18	0	0	0	0	0	25	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_589	0	0	0	0	0	0	0	0	0	0	0	159	0	1	4	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1063	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_58	0	220	0	2105	8	283	14	0	0	0	23	167	2	3	260	0	0	0	13	0	139	165	705	140	0	193	0	0	1	75	7	1	1	130	1	7	14	0	53	10	1	29	349	41	2	1	20	12	0	298	1	4	257	0	159	1	0	9	8	0	0	0	1	20	38	0	0	176	111	25	0	0	114	0	610	0	0	346	0	0	0	379	0	99	0	130	0	87	0	166	0	20	27	210	403	2	70	29	594	182	0	593	3	18	98	343	75	32	101	0	66	0	420	0	77	5	16	27	0	0	0	120	23	264	366	451	60	69	0	0	46	9	0	5	208	53	20	207	14	44	123	50	59	28
OTU_132	0	130	0	199	0	143	10	0	0	0	0	195	0	0	5	0	0	1	8	0	9	68	0	13	0	34	0	0	0	30	0	0	0	7	0	0	2	0	0	1	0	44	0	31	0	0	0	0	0	0	1	0	0	0	54	20	0	0	0	0	0	2	6	5	0	1	0	9	4	12	0	0	9	0	0	0	0	13	0	0	0	0	0	19	0	14	0	30	0	6	0	0	0	0	10	0	66	91	409	0	0	180	77	253	0	24	7	14	11	0	0	0	155	0	12	0	155	53	0	0	1	79	1	25	0	645	22	0	0	0	460	0	0	550	40	0	108	1	2	0	10	8	103	0
OTU_28	84	0	0	0	0	0	0	14	2	0	105	0	194	0	0	0	161	1470	0	0	0	0	0	0	128	0	16	0	0	0	3	56	0	0	2	218	2	108	0	84	0	0	0	0	4	35	88	333	0	0	2	8	0	141	0	6	0	1	19	399	717	3	23	0	21	0	37	0	0	0	0	0	0	1435	0	231	5446	0	1369	14	818	0	3676	0	1	0	17	0	6	0	16	0	0	0	0	17	0	0	1	0	8050	1	2	0	12	2	0	0	0	9	0	868	0	6	0	68	3	0	308	0	0	9	0	0	0	0	0	0	32	15	0	0	5	220	2	0	0	0	0	0	0	0	0	0
OTU_450	0	2	0	0	12	0	0	0	4	8	2	0	0	26	0	0	192	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	26	0	0	0	23	0	0	0	0	0	0	0	0	10	1	8	0	0	18	2	0	0	0	22	5	2	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	89	0	0	0	1	0	0	0	0	3	0	12	0	2	0	9	0	0	0	0	56	0	0	2	0	1	0	0	0	0	0	0	0	0	87	0	16	0	6	0	9	0	0	17	4	6	0	0	0	0	0	0	0	15	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0
